,0,1,2,3,4,5,6
984,24769,"Oct 13, 2024
2:00 PM PDT",Bay Area Surf 15G,-,Red Star Soccer Academy Red Star 15G Red,Church on the Hill - 7v7,Bronze - Region 1 - South
985,24751,"Oct 13, 2024
4:15 PM PDT",Pacifica United Soccer Club Pacifica United SC G2015 Cyclones Blue,-,ALBION SC Silicon Valley SM SM G15 Academy,Oceana high school - Oceana upper # 3,Bronze - Region 1 - South
986,24776,"Oct 19, 2024
8:00 AM PDT",JSC Soccer Club JSC 15G White,-,ALBION SC Silicon Valley SM SM G15 Academy,Hoover Park - Southeast,Bronze - Region 1 - South
987,24774,"Oct 19, 2024
10:15 AM PDT",Red Star Soccer Academy Red Star 15G Red,-,Pajaro Valley Youth Soccer Club Pajaro Valley YSC PV United 15G,Grant Park - Grant 2,Bronze - Region 1 - South
988,24777,"Oct 19, 2024
4:45 PM PDT",Burlingame Soccer Club Burlingame SC 2015G Green,-,AYSO United Silicon Valley United Silicon Valley 15G Red,Village Park - Village Park,Bronze - Region 1 - South
989,24775,"Oct 20, 2024
10:00 AM PDT",Santa Clara Youth Soccer League SC LIONS 2015G BLACK - ARREOLA,-,Stanford Strikers FC Stanford Strikers 15G Red,Reed and Grant Sports Park - Field #2A,Bronze - Region 1 - South
990,24780,"Nov 03, 2024
10:30 AM PST",ALBION SC Silicon Valley SM SM G15 Academy,-,Santa Clara Youth Soccer League SC LIONS 2015G BLACK - ARREOLA,Bay Meadows - Bay Meadows #3 (7v7) NE 7v7,Bronze - Region 1 - South
991,24783,"Nov 10, 2024
12:00 PM UTC",AYSO United Silicon Valley United Silicon Valley 15G Red,-,JSC Soccer Club JSC 15G White,,Bronze - Region 1 - South
992,24772,"Nov 10, 2024
9:00 AM PST",ALBION SC Silicon Valley SM SM G15 Academy,-,Stanford Strikers FC Stanford Strikers 15G Red,Bay Meadows - Bay Meadows #3 (7v7) NE 7v7,Bronze - Region 1 - South
993,24786,"Nov 10, 2024
10:15 AM PST",Red Star Soccer Academy Red Star 15G Red,-,Santa Clara Youth Soccer League SC LIONS 2015G BLACK - ARREOLA,Grant Park - Grant 2,Bronze - Region 1 - South
994,24782,"Nov 16, 2024
10:00 AM PST",Pajaro Valley Youth Soccer Club Pajaro Valley YSC PV United 15G,-,Pacifica United Soccer Club Pacifica United SC G2015 Cyclones Blue,Freedom Elementary  - Freedom,Bronze - Region 1 - South
995,24779,"Nov 16, 2024
11:00 AM PST",Bay Area Surf 15G,-,Burlingame Soccer Club Burlingame SC 2015G Green,Church on the Hill - 7v7,Bronze - Region 1 - South
996,24781,"Nov 16, 2024
1:30 PM PST",Stanford Strikers FC Stanford Strikers 15G Red,-,Red Star Soccer Academy Red Star 15G Red,Jane Lathrop Stanford MS (JLS) - 4,Bronze - Region 1 - South
997,24784,"Nov 17, 2024
8:30 AM PST",Stanford Strikers FC Stanford Strikers 15G Red,-,Pacifica United Soccer Club Pacifica United SC G2015 Cyclones Blue,Jane Lathrop Stanford MS (JLS) - 4,Bronze - Region 1 - South
998,24785,"Nov 23, 2024
10:30 AM PST",Pajaro Valley Youth Soccer Club Pajaro Valley YSC PV United 15G,-,Burlingame Soccer Club Burlingame SC 2015G Green,Freedom Elementary  - Freedom,Bronze - Region 1 - South
999,24787,"Nov 23, 2024
10:30 AM PST",AYSO United Silicon Valley United Silicon Valley 15G Red,-,ALBION SC Silicon Valley SM SM G15 Academy,San Antonio Park (1026 Astoria Dr) - 7 v 7,Bronze - Region 1 - South
1000,24788,"Nov 23, 2024
3:10 PM PST",Bay Area Surf 15G,-,JSC Soccer Club JSC 15G White,Church on the Hill - 7v7,Bronze - Region 1 - South
1001,24753,"Nov 24, 2024
2:00 PM PST",Pajaro Valley Youth Soccer Club Pajaro Valley YSC PV United 15G,-,Bay Area Surf 15G,Freedom Elementary  - Freedom,Bronze - Region 1 - South
1002,24036,"Aug 18, 2024
10:30 AM PDT",1974 Newark FC 1974 NFC 15G Black,3 - 2,Revolution FC Revolution 15G Blue,MacGregor Fields - MacGregor Fields - MAC #4 (7V7),Silver - Region 3
1003,24037,"Aug 24, 2024
9:00 AM PDT",Walnut Creek Surf Soccer Club Walnut Creek Surf 15G White,4 - 0,Pleasanton Rage Pleasanton RAGE 15 Premier,El Divisadero - WC El Divisadero,Silver - Region 3
1004,24062,"Aug 24, 2024
10:50 AM PDT",Mustang Soccer Mustang SC 16G Pre-ECNL,4 - 0,1974 Newark FC 1974 NFC 15G Black,Sycamore Valley Park - Sycamore Park #1A,Silver - Region 3
1005,24035,"Aug 24, 2024
5:00 PM PDT",San Ramon FC San Ramon FC 15G White,2 - 0,Mt Diablo Mustang Soccer 2015G Red,Central Park - CP2 South,Silver - Region 3
1006,24056,"Aug 25, 2024
12:45 PM PDT",Revolution FC Revolution 15G Blue,3 - 5,Mt Diablo Mustang Soccer 2015G Red,Garin Park - Garin Park 1 7v7,Silver - Region 3
1007,24042,"Sep 07, 2024
9:00 AM PDT",Mt Diablo Mustang Soccer 2015G Red,0 - 2,Walnut Creek Surf Soccer Club Walnut Creek Surf 15G White,Oak Grove Middle School - Oak Grove 7v7,Silver - Region 3
1008,24040,"Sep 07, 2024
11:00 AM PDT",Pleasanton Rage Pleasanton RAGE 15 Premier,1 - 7,Mustang Soccer Mustang SC 16G Pre-ECNL,Amador (Aquatic) Park - Aquatic Park 3 (AQ3),Silver - Region 3
1009,24039,"Sep 07, 2024
3:30 PM PDT",Revolution FC Revolution 15G Blue,1 - 3,San Ramon FC San Ramon FC 15G White,Garin Park - Garin Park 1 7v7,Silver - Region 3
1010,24043,"Sep 14, 2024
9:30 AM PDT",Revolution FC Revolution 15G Blue,-,Mustang Soccer Mustang SC 15G Elite II,Freedom Basin - Freedom Basin 2 - U9/10,Silver - Region 3
1011,24044,"Sep 14, 2024
10:30 AM PDT",Mustang Soccer Mustang SC 16G Pre-ECNL,-,Mt Diablo Mustang Soccer 2015G Red,Sycamore Valley Park - Sycamore Park #1B,Silver - Region 3
1012,24046,"Sep 14, 2024
3:00 PM PDT",1974 Newark FC 1974 NFC 15G Black,-,Pleasanton Rage Pleasanton RAGE 15 Premier,MacGregor Fields - MacGregor Fields - MAC #4 (7V7),Silver - Region 3
1013,24050,"Sep 21, 2024
9:30 AM PDT",Pleasanton Rage Pleasanton RAGE 15 Premier,-,Revolution FC Revolution 15G Blue,Amador (Aquatic) Park - Aquatic Park 3 (AQ3),Silver - Region 3
1014,24047,"Sep 22, 2024
10:30 AM PDT",1974 Newark FC 1974 NFC 15G Black,-,Mt Diablo Mustang Soccer 2015G Red,MacGregor Fields - MacGregor Fields - MAC #4 (7V7),Silver - Region 3
1015,24053,"Sep 22, 2024
10:50 AM PDT",Mustang Soccer Mustang SC 16G Pre-ECNL,-,Revolution FC Revolution 15G Blue,Sycamore Valley Park - Sycamore Park #1A,Silver - Region 3
1016,24051,"Sep 22, 2024
2:15 PM PDT",Mt Diablo Mustang Soccer 2015G Red,-,Pleasanton Rage Pleasanton RAGE 15 Premier,Hidden Lakes Park - Hidden Lakes 7v7 A,Silver - Region 3
1017,24064,"Sep 28, 2024
10:00 AM PDT",Revolution FC Revolution 15G Blue,-,1974 Newark FC 1974 NFC 15G Black,Garin Park - Garin Park 1 7v7,Silver - Region 3
1018,24038,"Sep 28, 2024
10:50 AM PDT",Mustang Soccer Mustang SC 16G Pre-ECNL,-,Mustang Soccer Mustang SC 15G Elite II,Sycamore Valley Park - Sycamore Park #1A,Silver - Region 3
1019,24045,"Sep 28, 2024
2:00 PM PDT",San Ramon FC San Ramon FC 15G White,-,Walnut Creek Surf Soccer Club Walnut Creek Surf 15G White,Central Park - CP2 North,Silver - Region 3
1020,24048,"Sep 29, 2024
9:40 AM PDT",Mustang Soccer Mustang SC 15G Elite II,-,Walnut Creek Surf Soccer Club Walnut Creek Surf 15G White,Sycamore Valley Park - Sycamore Park #1B,Silver - Region 3
1021,24049,"Sep 29, 2024
11:00 AM PDT",San Ramon FC San Ramon FC 15G White,-,Mustang Soccer Mustang SC 16G Pre-ECNL,Central Park - CP2 South,Silver - Region 3
1022,24054,"Oct 05, 2024
10:15 AM PDT",Walnut Creek Surf Soccer Club Walnut Creek Surf 15G White,-,1974 Newark FC 1974 NFC 15G Black,El Divisadero - WC El Divisadero,Silver - Region 3
1023,24052,"Oct 05, 2024
2:20 PM PDT",Mustang Soccer Mustang SC 15G Elite II,-,San Ramon FC San Ramon FC 15G White,Sycamore Valley Park - Sycamore Park #1A,Silver - Region 3
1024,24058,"Oct 12, 2024
9:30 AM PDT",Pleasanton Rage Pleasanton RAGE 15 Premier,-,Mustang Soccer Mustang SC 15G Elite II,Amador (Aquatic) Park - Aquatic Park 3 (AQ3),Silver - Region 3
1025,24055,"Oct 12, 2024
12:45 PM PDT",Walnut Creek Surf Soccer Club Walnut Creek Surf 15G White,-,Mustang Soccer Mustang SC 16G Pre-ECNL,El Divisadero - WC El Divisadero,Silver - Region 3
1026,24057,"Oct 12, 2024
1:30 PM PDT",1974 Newark FC 1974 NFC 15G Black,-,San Ramon FC San Ramon FC 15G White,MacGregor Fields - MacGregor Fields - MAC #4 (7V7),Silver - Region 3
1027,24041,"Oct 13, 2024
9:40 AM PDT",Mustang Soccer Mustang SC 15G Elite II,-,1974 Newark FC 1974 NFC 15G Black,Sycamore Valley Park - Sycamore Park #1A,Silver - Region 3
1028,24060,"Oct 19, 2024
9:00 AM PDT",Mt Diablo Mustang Soccer 2015G Red,-,Mustang Soccer Mustang SC 15G Elite II,Oak Grove Middle School - Oak Grove 7v7,Silver - Region 3
1029,24061,"Oct 19, 2024
10:15 AM PDT",Walnut Creek Surf Soccer Club Walnut Creek Surf 15G White,-,Revolution FC Revolution 15G Blue,El Divisadero - WC El Divisadero,Silver - Region 3
1030,24065,"Nov 16, 2024
9:30 AM PST",Pleasanton Rage Pleasanton RAGE 15 Premier,-,Walnut Creek Surf Soccer Club Walnut Creek Surf 15G White,Amador (Aquatic) Park - Aquatic Park 3 (AQ3),Silver - Region 3
1031,24066,"Nov 16, 2024
9:40 AM PST",Mustang Soccer Mustang SC 15G Elite II,-,Mustang Soccer Mustang SC 16G Pre-ECNL,Mustang Soccer Complex - MSC Lower B,Silver - Region 3
1032,24063,"Nov 16, 2024
2:20 PM PST",Mt Diablo Mustang Soccer 2015G Red,-,San Ramon FC San Ramon FC 15G White,Oak Grove Middle School - Oak Grove 7v7,Silver - Region 3
1033,24059,"Nov 17, 2024
11:30 AM PST",San Ramon FC San Ramon FC 15G White,-,Pleasanton Rage Pleasanton RAGE 15 Premier,San Ramon Sports Park - Tiff Roberts South,Silver - Region 3
1034,12504,"Aug 17, 2024
10:30 AM PDT",Santa Rosa Empire Soccer Club Santa Rosa Empire SC 15G Surge,3 - 1,Sonoma County Premier Sonoma County Premier 2015 Girls,Austin Creek Elementary School - Soccer Field,Bronze North - Region 5
1035,12492,"Aug 24, 2024
9:30 AM PDT",Black Oaks Youth Soccer Club Black Oaks Little Lady Oaks 2015G,3 - 3,Santa Rosa South YSC Santa Rosa South Tigers,A Place To Play Park - Playground Area Field,Bronze North - Region 5
1036,12493,"Aug 24, 2024
2:00 PM PDT",Napa United Napa United Pre-Academy 15G Elite,1 - 2,Santa Rosa Empire Soccer Club Santa Rosa Empire SC 15G Surge,Raiders Field - 7v7 North,Bronze North - Region 5
1037,12491,"Aug 24, 2024
3:00 PM PDT",Sonoma County Premier Sonoma County Premier 2015 Girls,0 - 2,Rohnert Park Soccer Club RP Aftershocks,"Wilson Ranch Soccer Park - 7955 Cameron Dr, Windsor - Field #3 - 7v7",Bronze North - Region 5
1038,12502,"Aug 25, 2024
10:30 AM PDT",WESCO United WESCO 15G,4 - 1,Santa Rosa South YSC Santa Rosa South Tigers,Brookhaven Middle School - Brookhaven Middle School,Bronze North - Region 5
1039,12494,"Sep 07, 2024
9:00 AM PDT",Santa Rosa South YSC Santa Rosa South Tigers,2 - 2,Sonoma County Premier Sonoma County Premier 2015 Girls,Steele Lane Elementary School - 7v7 Field,Bronze North - Region 5
1040,12496,"Sep 07, 2024
9:00 AM PDT",Santa Rosa Empire Soccer Club Santa Rosa Empire SC 15G Surge,3 - 0,Black Oaks Youth Soccer Club Black Oaks Little Lady Oaks 2015G,Austin Creek Elementary School - Soccer Field,Bronze North - Region 5
1041,12495,"Sep 07, 2024
12:00 PM PDT",WESCO United WESCO 15G,1 - 2,Napa United Napa United Pre-Academy 15G Elite,Brookhaven Middle School - Brookhaven Middle School,Bronze North - Region 5
1042,12497,"Sep 14, 2024
10:30 AM PDT",Santa Rosa South YSC Santa Rosa South Tigers,-,Santa Rosa Empire Soccer Club Santa Rosa Empire SC 15G Surge,Steele Lane Elementary School - 7v7 Field,Bronze North - Region 5
1043,12498,"Sep 14, 2024
12:30 PM PDT",Black Oaks Youth Soccer Club Black Oaks Little Lady Oaks 2015G,-,WESCO United WESCO 15G,A Place To Play Park - Playground Area Field,Bronze North - Region 5
1044,12510,"Sep 28, 2024
10:00 AM PDT",Rohnert Park Soccer Club RP Aftershocks,-,Santa Rosa Empire Soccer Club Santa Rosa Empire SC 15G Surge,Goldridge Park - Goldridge,Bronze North - Region 5
1045,12509,"Sep 28, 2024
1:30 PM PDT",WESCO United WESCO 15G,-,Sonoma County Premier Sonoma County Premier 2015 Girls,Brookhaven Middle School - Brookhaven Middle School,Bronze North - Region 5
1046,12501,"Sep 29, 2024
10:00 AM PDT",Sonoma County Premier Sonoma County Premier 2015 Girls,-,Napa United Napa United Pre-Academy 15G Elite,"Wilson Ranch Soccer Park - 7955 Cameron Dr, Windsor - Field #2 - 7v7",Bronze North - Region 5
1047,12518,"Sep 29, 2024
12:00 PM PDT",WESCO United WESCO 15G,-,Rohnert Park Soccer Club RP Aftershocks,Brookhaven Middle School - Brookhaven Middle School,Bronze North - Region 5
1048,12505,"Oct 05, 2024
9:00 AM PDT",Napa United Napa United Pre-Academy 15G Elite,-,Santa Rosa South YSC Santa Rosa South Tigers,Raiders Field - 7v7 North,Bronze North - Region 5
1049,12503,"Oct 05, 2024
10:00 AM PDT",Rohnert Park Soccer Club RP Aftershocks,-,WESCO United WESCO 15G,Goldridge Park - Goldridge,Bronze North - Region 5
1050,12507,"Oct 12, 2024
9:00 AM PDT",Sonoma County Premier Sonoma County Premier 2015 Girls,-,Black Oaks Youth Soccer Club Black Oaks Little Lady Oaks 2015G,"Wilson Ranch Soccer Park - 7955 Cameron Dr, Windsor - Field #2 - 7v7",Bronze North - Region 5
1051,12506,"Oct 12, 2024
9:00 AM PDT",Santa Rosa South YSC Santa Rosa South Tigers,-,Rohnert Park Soccer Club RP Aftershocks,Steele Lane Elementary School - 7v7 Field,Bronze North - Region 5
1052,12516,"Oct 12, 2024
10:15 AM PDT",Napa United Napa United Pre-Academy 15G Elite,-,WESCO United WESCO 15G,Raiders Field - 7v7 North,Bronze North - Region 5
1053,12508,"Oct 12, 2024
10:30 AM PDT",Santa Rosa Empire Soccer Club Santa Rosa Empire SC 15G Surge,-,WESCO United WESCO 15G,Austin Creek Elementary School - Soccer Field,Bronze North - Region 5
1054,12511,"Oct 13, 2024
1:00 PM PDT",Black Oaks Youth Soccer Club Black Oaks Little Lady Oaks 2015G,-,Napa United Napa United Pre-Academy 15G Elite,A Place To Play Park - Playground Area Field,Bronze North - Region 5
1055,12499,"Oct 19, 2024
1:00 AM PDT",Napa United Napa United Pre-Academy 15G Elite,-,Rohnert Park Soccer Club RP Aftershocks,Raiders Field - 7v7 North,Bronze North - Region 5
1056,12517,"Oct 26, 2024
12:00 PM PDT",Black Oaks Youth Soccer Club Black Oaks Little Lady Oaks 2015G,-,Santa Rosa Empire Soccer Club Santa Rosa Empire SC 15G Surge,Place to Play 6 - Place to Play 6,Bronze North - Region 5
1057,12500,"Nov 02, 2024
1:00 PM PDT",Rohnert Park Soccer Club RP Aftershocks,-,Black Oaks Youth Soccer Club Black Oaks Little Lady Oaks 2015G,Goldridge Park - Goldridge,Bronze North - Region 5
1058,12513,"Nov 16, 2024
9:00 AM PST",Santa Rosa South YSC Santa Rosa South Tigers,-,Black Oaks Youth Soccer Club Black Oaks Little Lady Oaks 2015G,Steele Lane Elementary School - 7v7 Field,Bronze North - Region 5
1059,12512,"Nov 16, 2024
11:00 AM PST",Rohnert Park Soccer Club RP Aftershocks,-,Sonoma County Premier Sonoma County Premier 2015 Girls,Goldridge Park - Goldridge,Bronze North - Region 5
1060,12514,"Nov 16, 2024
12:00 PM PST",Santa Rosa Empire Soccer Club Santa Rosa Empire SC 15G Surge,-,Napa United Napa United Pre-Academy 15G Elite,Austin Creek Elementary School - Soccer Field,Bronze North - Region 5
1061,12515,"Nov 23, 2024
8:30 AM PST",Sonoma County Premier Sonoma County Premier 2015 Girls,-,Santa Rosa South YSC Santa Rosa South Tigers,"Wilson Ranch Soccer Park - 7955 Cameron Dr, Windsor - Field #2 - 7v7",Bronze North - Region 5
1062,16925,"Aug 24, 2024
3:40 PM PDT",Mt Diablo Mustang Soccer 2015G White,1 - 0,Walnut Creek Surf Soccer Club Walnut Creek Surf 15G Black,Hidden Lakes Park - Hidden Lakes 7v7 A,Bronze - Region 3 - North
1063,16929,"Sep 07, 2024
10:40 AM PDT",Solano Surf Solano Surf 15G Blue,3 - 8,California Magic Soccer Club Cal Magic 2015G West,Octo Inn Soccer Complex - 10,Bronze - Region 3 - North
1064,16928,"Sep 07, 2024
1:40 PM PDT",East Bay Eclipse Soccer Club Eclipse 2015 Girls Lunar,1 - 7,Mustang Soccer Mustang SC Fever 15F,Wilder Soccer Complex - Wilder 4 Turf 7v7,Bronze - Region 3 - North
1065,16930,"Sep 07, 2024
2:00 PM PDT",Walnut Creek Surf Soccer Club Walnut Creek FS U10G - Salter,3 - 7,Mt Diablo Mustang Soccer 2015G White,Tice Valley - WC Tice Soccer,Bronze - Region 3 - North
1066,16932,"Sep 14, 2024
10:20 AM PDT",Mt Diablo Mustang Soccer 2015G White,-,Solano Surf Solano Surf 15G Blue,Oak Grove Middle School - Oak Grove 7v7,Bronze - Region 3 - North
1067,16933,"Sep 14, 2024
10:40 AM PDT",California Magic Soccer Club Cal Magic 2015G West,-,East Bay Eclipse Soccer Club Eclipse 2015 Girls Lunar,Wilder Fields - Wilder #1A,Bronze - Region 3 - North
1068,16931,"Sep 14, 2024
3:15 PM PDT",Walnut Creek Surf Soccer Club Walnut Creek Surf 15G Black,-,Walnut Creek Surf Soccer Club Walnut Creek FS U10G - Salter,El Divisadero - WC El Divisadero,Bronze - Region 3 - North
1069,16935,"Sep 21, 2024
8:30 AM PDT",East Bay Eclipse Soccer Club Eclipse 2015 Girls Lunar,-,Mt Diablo Mustang Soccer 2015G White,Wilder Soccer Complex - Wilder 4 Turf 7v7,Bronze - Region 3 - North
1070,16936,"Sep 21, 2024
9:25 AM PDT",Solano Surf Solano Surf 15G Blue,-,Walnut Creek Surf Soccer Club Walnut Creek Surf 15G Black,Octo Inn Soccer Complex - 10,Bronze - Region 3 - North
1071,16934,"Sep 21, 2024
9:40 AM PDT",Mustang Soccer Mustang SC Fever 15F,-,California Magic Soccer Club Cal Magic 2015G West,Sycamore Valley Park - Sycamore Park #1A,Bronze - Region 3 - North
1072,16927,"Sep 22, 2024
12:00 PM PDT",Mustang Soccer Mustang SC Fever 15F,-,Solano Surf Solano Surf 15G Blue,Sycamore Valley Park - Sycamore Park #1A,Bronze - Region 3 - North
1073,16937,"Oct 05, 2024
10:15 AM PDT",Walnut Creek Surf Soccer Club Walnut Creek FS U10G - Salter,-,Solano Surf Solano Surf 15G Blue,Tice Valley - WC Tice Soccer,Bronze - Region 3 - North
1074,16939,"Oct 05, 2024
11:40 AM PDT",Mt Diablo Mustang Soccer 2015G White,-,Mustang Soccer Mustang SC Fever 15F,Oak Grove Middle School - Oak Grove 7v7,Bronze - Region 3 - North
1075,16938,"Oct 05, 2024
2:00 PM PDT",Walnut Creek Surf Soccer Club Walnut Creek Surf 15G Black,-,East Bay Eclipse Soccer Club Eclipse 2015 Girls Lunar,El Divisadero - WC El Divisadero,Bronze - Region 3 - North
1076,16940,"Oct 12, 2024
8:00 AM PDT",California Magic Soccer Club Cal Magic 2015G West,-,Mt Diablo Mustang Soccer 2015G White,Wilder Fields - Wilder #1B,Bronze - Region 3 - North
1077,16941,"Oct 12, 2024
11:40 AM PDT",Mustang Soccer Mustang SC Fever 15F,-,Walnut Creek Surf Soccer Club Walnut Creek Surf 15G Black,Sycamore Valley Park - Sycamore Park #1B,Bronze - Region 3 - North
1078,16942,"Oct 12, 2024
4:45 PM PDT",East Bay Eclipse Soccer Club Eclipse 2015 Girls Lunar,-,Walnut Creek Surf Soccer Club Walnut Creek FS U10G - Salter,Orinda Intermediate School - 7v7 Grass,Bronze - Region 3 - North
1079,16943,"Oct 13, 2024
9:30 AM PDT",Solano Surf Solano Surf 15G Blue,-,East Bay Eclipse Soccer Club Eclipse 2015 Girls Lunar,Octo Inn Soccer Complex - 10,Bronze - Region 3 - North
1080,16952,"Oct 13, 2024
10:00 AM PDT",Walnut Creek Surf Soccer Club Walnut Creek Surf 15G Black,-,Mustang Soccer Mustang SC Fever 15F,El Divisadero - WC El Divisadero,Bronze - Region 3 - North
1081,16945,"Oct 19, 2024
11:30 AM PDT",Walnut Creek Surf Soccer Club Walnut Creek Surf 15G Black,-,California Magic Soccer Club Cal Magic 2015G West,El Divisadero - WC El Divisadero,Bronze - Region 3 - North
1082,16944,"Oct 19, 2024
4:30 PM PDT",Walnut Creek Surf Soccer Club Walnut Creek FS U10G - Salter,-,Mustang Soccer Mustang SC Fever 15F,El Divisadero - WC El Divisadero,Bronze - Region 3 - North
1083,16926,"Nov 09, 2024
8:00 AM PST",California Magic Soccer Club Cal Magic 2015G West,-,Walnut Creek Surf Soccer Club Walnut Creek FS U10G - Salter,Wilder Fields - Wilder #1B,Bronze - Region 3 - North
1084,16947,"Nov 16, 2024
12:00 PM PST",California Magic Soccer Club Cal Magic 2015G West,-,Solano Surf Solano Surf 15G Blue,Wilder Fields - Wilder #1B,Bronze - Region 3 - North
1085,16948,"Nov 16, 2024
1:00 PM PST",Mt Diablo Mustang Soccer 2015G White,-,Walnut Creek Surf Soccer Club Walnut Creek FS U10G - Salter,Oak Grove Middle School - Oak Grove 7v7,Bronze - Region 3 - North
1086,16946,"Nov 16, 2024
2:20 PM PST",Mustang Soccer Mustang SC Fever 15F,-,East Bay Eclipse Soccer Club Eclipse 2015 Girls Lunar,Mustang Soccer Complex - MSC Lower B,Bronze - Region 3 - North
1087,16949,"Nov 17, 2024
10:00 AM PST",Walnut Creek Surf Soccer Club Walnut Creek FS U10G - Salter,-,Walnut Creek Surf Soccer Club Walnut Creek Surf 15G Black,El Divisadero - WC El Divisadero,Bronze - Region 3 - North
1088,16951,"Nov 17, 2024
3:00 PM PST",East Bay Eclipse Soccer Club Eclipse 2015 Girls Lunar,-,California Magic Soccer Club Cal Magic 2015G West,Orinda Intermediate School - 7v7 Grass,Bronze - Region 3 - North
1089,16950,"Nov 23, 2024
1:00 PM PST",Solano Surf Solano Surf 15G Blue,-,Mt Diablo Mustang Soccer 2015G White,Octo Inn Soccer Complex - 11,Bronze - Region 3 - North
1090,12662,"Aug 17, 2024
8:30 AM PDT",Woodland Soccer Club WSC 15G White,1 - 6,Elk Grove Soccer 2015G GK,Woodland Sports Park - Field WHC North,Bronze - Region 6 West 2
1091,12663,"Aug 17, 2024
2:00 PM PDT",Vacaville United Soccer Club VUSC 2015 Girls Elite,6 - 5,Sacramento Soccer Alliance 15G White,Horse Creek (Comp) Soccer Complex - D1,Bronze - Region 6 West 2
1092,12635,"Aug 24, 2024
8:30 AM PDT",Vacaville United Soccer Club VUSC 2015 Girls Elite,7 - 1,Woodland Soccer Club WSC 15G White,Horse Creek (Comp) Soccer Complex - D1,Bronze - Region 6 West 2
1093,12636,"Aug 24, 2024
9:30 AM PDT",East Sacramento Youth Soccer Club 2015 East Sac Storm,0 - 5,Sacramento Soccer Alliance 15G White,Bertha Henschel Park - U10G - Bertha Henschel,Bronze - Region 6 West 2
1094,12637,"Aug 24, 2024
2:15 PM PDT",Elk Grove Soccer 2015G GK,1 - 11,Union Sacramento FC Union FC 15G JDP,Nottoli Park - Nottoli East,Bronze - Region 6 West 2
